Time,Output
-5.766,0.658903078
-5.7655,0.658896332
-5.765,0.658889979
-5.7645,0.658884041
-5.764,0.658878478
-5.7635,0.658873262
-5.763,0.658868406
-5.7625,0.658863903
-5.762,0.658859723
-5.7615,0.658855879
-5.761,0.658852399
-5.7605,0.65884932
-5.76,0.65884674
-5.7595,0.658844805
-5.759,0.658843625
-5.7585,0.658843242
-5.758,0.658843638
-5.7575,0.658844778
-5.757,0.658846654
-5.7565,0.658849284
-5.756,0.658852653
-5.7555,0.658856715
-5.755,0.658861424
-5.7545,0.658866725
-5.754,0.658872547
-5.7535,0.658878812
-5.753,0.658885476
-5.7525,0.658892544
-5.752,0.658900058
-5.7515,0.658908102
-5.751,0.658916768
-5.7505,0.658926099
-5.75,0.658936081
-5.7495,0.658946677
-5.749,0.658957872
-5.7485,0.658969645
-5.748,0.658981938
-5.7475,0.658994713
-5.747,0.659007979
-5.7465,0.659021733
-5.746,0.659035948
-5.7455,0.65905057
-5.745,0.659065485
-5.7445,0.659080568
-5.744,0.659095743
-5.7435,0.659111016
-5.743,0.659126458
-5.7425,0.659142113
-5.742,0.659157949
-5.7415,0.659173916
-5.741,0.659189986
-5.7405,0.65920616
-5.74,0.659222497
-5.7395,0.659239055
-5.739,0.659255789
-5.7385,0.659272598
-5.738,0.659289425
-5.7375,0.659306228
-5.737,0.659322917
-5.7365,0.659339391
-5.736,0.659355596
-5.7355,0.65937149
-5.735,0.65938699
-5.7345,0.659402015
-5.734,0.659416537
-5.7335,0.659430506
-5.733,0.659443862
-5.7325,0.659456588
-5.732,0.659468701
-5.7315,0.659480215
-5.731,0.659491167
-5.7305,0.659501619
-5.73,0.659511637
-5.7295,0.659521246
-5.729,0.65953039
-5.7285,0.659539
-5.728,0.659547035
-5.7275,0.659554447
-5.727,0.659561217
-5.7265,0.659567375
-5.726,0.659572982
-5.7255,0.659578113
-5.725,0.659582858
-5.7245,0.659587329
-5.724,0.659591646
-5.7235,0.659595893
-5.723,0.659600056
-5.7225,0.659604037
-5.722,0.659607765
-5.7215,0.659611264
-5.721,0.659614567
-5.7205,0.659617654
-5.72,0.659620509
-5.7195,0.659623137
-5.719,0.659625534
-5.7185,0.659627687
-5.718,0.659629604
-5.7175,0.659631313
-5.717,0.659632811
-5.7165,0.659634067
-5.716,0.659635073
-5.7155,0.659635881
-5.715,0.659636577
-5.7145,0.659637182
-5.714,0.659637638
-5.7135,0.659637875
-5.713,0.659637817
-5.7125,0.659637408
-5.712,0.659636648
-5.7115,0.659635575
-5.711,0.659634216
-5.7105,0.659632568
-5.71,0.65963066
-5.7095,0.659628567
-5.709,0.659626328
-5.7085,0.659623923
-5.708,0.659621334
-5.7075,0.659618584
-5.707,0.659615716
-5.7065,0.659612758
-5.706,0.659609708
-5.7055,0.659606556
-5.705,0.659603321
-5.7045,0.659600062
-5.704,0.65959685
-5.7035,0.659593693
-5.703,0.65959054
-5.7025,0.659587403
-5.702,0.659584332
-5.7015,0.659581315
-5.701,0.65957834
-5.7005,0.659575445
-5.7,0.659572606
-5.6995,0.659569706
-5.699,0.659566637
-5.6985,0.659563361
-5.698,0.659559893
-5.6975,0.659556276
-5.697,0.659552533
-5.6965,0.659548634
-5.696,0.659544584
-5.6955,0.659540487
-5.695,0.659536463
-5.6945,0.659532567
-5.694,0.659528799
-5.6935,0.65952514
-5.693,0.659521561
-5.6925,0.659518068
-5.692,0.659514711
-5.6915,0.659511539
-5.691,0.659508555
-5.6905,0.659505743
-5.69,0.659503087
-5.6895,0.659500573
-5.689,0.659498187
-5.6885,0.659495918
-5.688,0.659493742
-5.6875,0.659491632
-5.687,0.65948958
-5.6865,0.659487608
-5.686,0.659485765
-5.6855,0.659484126
-5.685,0.659482746
-5.6845,0.659481637
-5.684,0.659480761
-5.6835,0.659480052
-5.683,0.659479461
-5.6825,0.659478939
-5.682,0.659478437
-5.6815,0.659477887
-5.681,0.659477208
-5.6805,0.659476349
-5.68,0.659475281
-5.6795,0.659474
-5.679,0.659472541
-5.6785,0.659470957
-5.678,0.659469266
-5.6775,0.659467429
-5.677,0.659465411
-5.6765,0.659463228
-5.676,0.659460897
-5.6755,0.659458405
-5.675,0.659455721
-5.6745,0.659452798
-5.674,0.659449597
-5.6735,0.659446111
-5.673,0.659442345
-5.6725,0.659438267
-5.672,0.659433829
-5.6715,0.659429021
-5.671,0.659423852
-5.6705,0.659418354
-5.67,0.659412615
-5.6695,0.659406736
-5.669,0.659400744
-5.6685,0.659394614
-5.668,0.659388325
-5.6675,0.659381889
-5.667,0.659375375
-5.6665,0.659368859
-5.666,0.659362388
-5.6655,0.659356028
-5.665,0.659349876
-5.6645,0.659344029
-5.664,0.659338539
-5.6635,0.659333419
-5.663,0.659328703
-5.6625,0.659324447
-5.662,0.659320722
-5.6615,0.659317619
-5.661,0.659315247
-5.6605,0.659313683
-5.66,0.659312918
-5.6595,0.659312871
-5.659,0.659313446
-5.6585,0.659314574
-5.658,0.659316215
-5.6575,0.659318306
-5.657,0.659320727
-5.6565,0.659323357
-5.656,0.659326095
-5.6555,0.659328858
-5.655,0.6593316
-5.6545,0.659334307
-5.654,0.659336977
-5.6535,0.659339616
-5.653,0.659342259
-5.6525,0.659344977
-5.652,0.659347845
-5.6515,0.659350878
-5.651,0.659354044
-5.6505,0.659357301
-5.65,0.659360611
-5.6495,0.659363978
-5.649,0.659367453
-5.6485,0.659371061
-5.648,0.659374788
-5.6475,0.659378609
-5.647,0.659382499
-5.6465,0.659386457
-5.646,0.659390517
-5.6455,0.659394703
-5.645,0.659398974
-5.6445,0.659403275
-5.644,0.659407575
-5.6435,0.659411862
-5.643,0.659416157
-5.6425,0.659420487
-5.642,0.659424827
-5.6415,0.659429096
-5.641,0.65943323
-5.6405,0.659437229
-5.64,0.659441103
-5.6395,0.659444833
-5.639,0.659448389
-5.6385,0.659451729
-5.638,0.659454784
-5.6375,0.659457481
-5.637,0.659459777
-5.6365,0.659461673
-5.636,0.659463197
-5.6355,0.65946439
-5.635,0.659465258
-5.6345,0.659465752
-5.634,0.659465799
-5.6335,0.659465362
-5.633,0.659464441
-5.6325,0.659463028
-5.632,0.659461125
-5.6315,0.659458759
-5.631,0.659455964
-5.6305,0.659452813
-5.63,0.659449383
-5.6295,0.659445688
-5.629,0.659441685
-5.6285,0.659437325
-5.628,0.659432634
-5.6275,0.659427716
-5.627,0.659422645
-5.6265,0.659417436
-5.626,0.659412069
-5.6255,0.659406502
-5.625,0.659400668
-5.6245,0.659394518
-5.624,0.659388045
-5.6235,0.659381259
-5.623,0.659374168
-5.6225,0.6593668
-5.622,0.659359187
-5.6215,0.659351354
-5.621,0.659343338
-5.6205,0.659335166
-5.62,0.659326843
-5.6195,0.659318354
-5.619,0.65930967
-5.6185,0.659300766
-5.618,0.659291669
-5.6175,0.659282444
-5.617,0.659273122
-5.6165,0.659263694
-5.616,0.659254136
-5.6155,0.659244386
-5.615,0.659234352
-5.6145,0.659223951
-5.614,0.659213132
-5.6135,0.659201868
-5.613,0.65919015
-5.6125,0.65917798
-5.612,0.659165364
-5.6115,0.659152292
-5.611,0.659138775
-5.6105,0.659124849
-5.61,0.65911048
-5.6095,0.659095562
-5.609,0.659080024
-5.6085,0.659063872
-5.608,0.659047125
-5.6075,0.659029766
-5.607,0.659011775
-5.6065,0.658993166
-5.606,0.658973968
-5.6055,0.65895417
-5.605,0.65893372
-5.6045,0.658912546
-5.604,0.658890598
-5.6035,0.658867863
-5.603,0.658844336
-5.6025,0.65882001
-5.602,0.658794871
-5.6015,0.658768906
-5.601,0.658742127
-5.6005,0.65871458
-5.6,0.658686332
-5.5995,0.658657501
-5.599,0.658628243
-5.5985,0.65859868
-5.598,0.658568877
-5.5975,0.658538908
-5.597,0.658508891
-5.5965,0.658478975
-5.596,0.6584493
-5.5955,0.658420015
-5.595,0.658391322
-5.5945,0.658363456
-5.594,0.658336639
-5.5935,0.658311062
-5.593,0.658286877
-5.5925,0.658264238
-5.592,0.658243368
-5.5915,0.658224541
-5.591,0.658208013
-5.5905,0.658194015
-5.59,0.658182808
-5.5895,0.658174676
-5.589,0.658169906
-5.5885,0.658168811
-5.588,0.658171741
-5.5875,0.658179034
-5.587,0.658191027
-5.5865,0.658208075
-5.586,0.658230497
-5.5855,0.658258567
-5.585,0.658292608
-5.5845,0.658333047
-5.584,0.65838036
-5.5835,0.658434965
-5.583,0.658497246
-5.5825,0.658567612
-5.582,0.65864642
-5.5815,0.658733936
-5.581,0.658830355
-5.5805,0.658935797
-5.58,0.659050384
-5.5795,0.65917432
-5.579,0.659307847
-5.5785,0.659451189
-5.578,0.659604543
-5.5775,0.659768033
-5.577,0.659941672
-5.5765,0.660125403
-5.576,0.660319143
-5.5755,0.660522793
-5.575,0.660736251
-5.5745,0.660959428
-5.574,0.66119223
-5.5735,0.661434496
-5.573,0.661686
-5.5725,0.661946459
-5.572,0.662215505
-5.5715,0.662492692
-5.571,0.662777552
-5.5705,0.663069619
-5.57,0.663368437
-5.5695,0.663673562
-5.569,0.663984534
-5.5685,0.66430084
-5.568,0.664621921
-5.5675,0.664947213
-5.567,0.665276138
-5.5665,0.665608041
-5.566,0.665942213
-5.5655,0.666277967
-5.565,0.666614665
-5.5645,0.666951651
-5.564,0.667288178
-5.5635,0.667623426
-5.563,0.667956573
-5.5625,0.668286836
-5.562,0.668613492
-5.5615,0.668935836
-5.561,0.669253067
-5.5605,0.669564273
-5.56,0.669868565
-5.5595,0.670165196
-5.559,0.670453506
-5.5585,0.670732821
-5.558,0.671002404
-5.5575,0.671261442
-5.557,0.671509118
-5.5565,0.671744699
-5.556,0.671967557
-5.5555,0.67217716
-5.555,0.672373059
-5.5545,0.672554853
-5.554,0.672722201
-5.5535,0.672874815
-5.553,0.673012432
-5.5525,0.673134821
-5.552,0.673241807
-5.5515,0.673333263
-5.551,0.67340912
-5.5505,0.673469383
-5.55,0.673514126
-5.5495,0.673543446
-5.549,0.673557467
-5.5485,0.67355639
-5.548,0.673540502
-5.5475,0.673510147
-5.547,0.673465732
-5.5465,0.673407726
-5.546,0.673336623
-5.5455,0.673252824
-5.545,0.673156602
-5.5445,0.67304821
-5.544,0.672927977
-5.5435,0.672796313
-5.543,0.672653692
-5.5425,0.672500633
-5.542,0.672337687
-5.5415,0.672165424
-5.541,0.67198438
-5.5405,0.671795018
-5.54,0.671597767
-5.5395,0.671393059
-5.539,0.671181331
-5.5385,0.670963009
-5.538,0.670738533
-5.5375,0.67050835
-5.537,0.670272894
-5.5365,0.670032626
-5.536,0.669788019
-5.5355,0.669539478
-5.535,0.669287345
-5.5345,0.669031933
-5.534,0.668773566
-5.5335,0.668512645
-5.533,0.66824962
-5.5325,0.667984905
-5.532,0.667718895
-5.5315,0.667451996
-5.531,0.667184611
-5.5305,0.666917135
-5.53,0.666649963
-5.5295,0.666383472
-5.529,0.666118017
-5.5285,0.665853946
-5.528,0.665591594
-5.5275,0.665331275
-5.527,0.665073275
-5.5265,0.664817869
-5.526,0.664565341
-5.5255,0.664315963
-5.525,0.664069975
-5.5245,0.663827586
-5.524,0.663588986
-5.5235,0.663354386
-5.523,0.66312402
-5.5225,0.662898111
-5.522,0.662676862
-5.5215,0.662460491
-5.521,0.662249198
-5.5205,0.662043106
-5.52,0.661842315
-5.5195,0.661646974
-5.519,0.661457205
-5.5185,0.661273084
-5.518,0.661094717
-5.5175,0.660922171
-5.517,0.660755444
-5.5165,0.660594545
-5.516,0.660439484
-5.5155,0.660290223
-5.515,0.660146696
-5.5145,0.660008837
-5.514,0.659876582
-5.5135,0.659749885
-5.513,0.659628682
-5.5125,0.659512864
-5.512,0.659402305
-5.5115,0.659296877
-5.511,0.659196471
-5.5105,0.659101027
-5.51,0.659010508
-5.5095,0.658924869
-5.509,0.658844094
-5.5085,0.658768207
-5.508,0.658697186
-5.5075,0.658630951
-5.507,0.658569415
-5.5065,0.658512465
-5.506,0.658459928
-5.5055,0.658411622
-5.505,0.658367399
-5.5045,0.658327121
-5.504,0.658290668
-5.5035,0.658257939
-5.503,0.658228812
-5.5025,0.65820314
-5.502,0.658180801
-5.5015,0.658161671
-5.501,0.658145566
-5.5005,0.65813225
-5.5,0.65812148
-5.4995,0.658113071
-5.499,0.658106956
-5.4985,0.658103119
-5.498,0.658101501
-5.4975,0.658101997
-5.497,0.658104517
-5.4965,0.658108965
-5.496,0.658115248
-5.4955,0.658123284
-5.495,0.658132977
-5.4945,0.658144235
-5.494,0.658156994
-5.4935,0.658171217
-5.493,0.658186854
-5.4925,0.658203793
-5.492,0.658221888
-5.4915,0.658241036
-5.491,0.658261187
-5.4905,0.658282287
-5.49,0.658304275
-5.4895,0.658327076
-5.489,0.658350609
-5.4885,0.658374812
-5.488,0.658399645
-5.4875,0.658425045
-5.487,0.658450923
-5.4865,0.658477182
-5.486,0.658503739
-5.4855,0.658530555
-5.485,0.658557638
-5.4845,0.658584991
-5.484,0.658612575
-5.4835,0.658640321
-5.483,0.658668126
-5.4825,0.658695842
-5.482,0.658723314
-5.4815,0.658750399
-5.481,0.658776956
-5.4805,0.658802836
-5.48,0.658827906
-5.4795,0.658852092
-5.479,0.658875416
-5.4785,0.658897968
-5.478,0.65891982
-5.4775,0.65894096
-5.477,0.658961323
-5.4765,0.658980838
-5.476,0.658999453
-5.4755,0.659017171
-5.475,0.659034036
-5.4745,0.65905006
-5.474,0.659065227
-5.4735,0.659079535
-5.473,0.659092983
-5.4725,0.659105554
-5.472,0.659117235
-5.4715,0.659128035
-5.471,0.659137985
-5.4705,0.659147144
-5.47,0.65915559
-5.4695,0.659163374
-5.469,0.659170517
-5.4685,0.659177038
-5.468,0.659182978
-5.4675,0.659188385
-5.467,0.659193304
-5.4665,0.659197778
-5.466,0.659201836
-5.4655,0.659205471
-5.465,0.659208645
-5.4645,0.659211357
-5.464,0.659213633
-5.4635,0.659215474
-5.463,0.659216841
-5.4625,0.659217728
-5.462,0.659218194
-5.4615,0.65921829
-5.461,0.659218019
-5.4605,0.659217343
-5.46,0.659216252
-5.4595,0.659214785
-5.459,0.65921299
-5.4585,0.659210882
-5.458,0.659208468
-5.4575,0.659205794
-5.457,0.659202921
-5.4565,0.65919988
-5.456,0.659196678
-5.4555,0.659193323
-5.455,0.659189833
-5.4545,0.659186255
-5.454,0.659182661
-5.4535,0.659179128
-5.453,0.659175723
-5.4525,0.6591725
-5.452,0.659169487
-5.4515,0.659166691
-5.451,0.659164096
-5.4505,0.659161688
-5.45,0.659159484
-5.4495,0.659157516
-5.449,0.659155776
-5.4485,0.659154175
-5.448,0.659152587
-5.4475,0.659150895
-5.447,0.659149013
-5.4465,0.659146864
-5.446,0.659144368
-5.4455,0.659141496
-5.445,0.659138279
-5.4445,0.659134748
-5.444,0.659130922
-5.4435,0.659126831
-5.443,0.659122494
-5.4425,0.659117948
-5.442,0.659113258
-5.4415,0.659108456
-5.441,0.659103559
-5.4405,0.659098637
-5.44,0.65909374
-5.4395,0.659088809
-5.439,0.659083704
-5.4385,0.659078328
-5.438,0.659072672
-5.4375,0.659066728
-5.437,0.659060443
-5.4365,0.659053753
-5.436,0.659046609
-5.4355,0.659038972
-5.435,0.659030806
-5.4345,0.659022152
-5.434,0.659013108
-5.4335,0.659003744
-5.433,0.658994128
-5.4325,0.658984344
-5.432,0.658974448
-5.4315,0.658964467
-5.431,0.658954433
-5.4305,0.658944417
-5.43,0.658934484
-5.4295,0.658924657
-5.429,0.658914944
-5.4285,0.658905365
-5.428,0.658895939
-5.4275,0.658886701
-5.427,0.658877695
-5.4265,0.65886891
-5.426,0.658860309
-5.4255,0.658851926
-5.425,0.658843857
-5.4245,0.658836154
-5.424,0.658828784
-5.4235,0.658821687
-5.423,0.658814818
-5.4225,0.658808175
-5.422,0.658801794
-5.4215,0.658795699
-5.421,0.65878986
-5.4205,0.658784214
-5.42,0.658778719
-5.4195,0.658773399
-5.419,0.65876831
-5.4185,0.658763497
-5.418,0.65875893
-5.4175,0.658754532
-5.417,0.658750293
-5.4165,0.65874626
-5.416,0.658742438
-5.4155,0.658738772
-5.415,0.658735202
-5.4145,0.658731713
-5.414,0.658728338
-5.4135,0.658725157
-5.413,0.658722251
-5.4125,0.658719626
-5.412,0.658717248
-5.4115,0.658715102
-5.411,0.658713177
-5.4105,0.65871147
-5.41,0.658710027
-5.4095,0.658708926
-5.409,0.658708238
-5.4085,0.658707978
-5.408,0.658708078
-5.4075,0.658708459
-5.407,0.658709112
-5.4065,0.658710078
-5.406,0.658711364
-5.4055,0.658712935
-5.405,0.658714748
-5.4045,0.658716784
-5.404,0.658719052
-5.4035,0.658721529
-5.403,0.658724148
-5.4025,0.658726873
-5.402,0.658729709
-5.4015,0.658732644
-5.401,0.658735663
-5.4005,0.658738781
-5.4,0.658742004
-5.3995,0.658745314
-5.399,0.658748725
-5.3985,0.658752307
-5.398,0.658756131
-5.3975,0.658760194
-5.397,0.658764432
-5.3965,0.658768787
-5.396,0.658773196
-5.3955,0.65877757
-5.395,0.658781858
-5.3945,0.658786062
-5.394,0.658790165
-5.3935,0.65879412
-5.393,0.658797888
-5.3925,0.65880143
-5.392,0.658804754
-5.3915,0.658807932
-5.391,0.658811033
-5.3905,0.65881403
-5.39,0.658816812
-5.3895,0.65881927
-5.389,0.658821353
-5.3885,0.658823066
-5.388,0.658824442
-5.3875,0.658825515
-5.387,0.658826274
-5.3865,0.658826677
-5.386,0.658826692
-5.3855,0.658826324
-5.385,0.658825606
-5.3845,0.65882461
-5.384,0.658823421
-5.3835,0.658822118
-5.383,0.658820773
-5.3825,0.658819461
-5.382,0.658818244
-5.3815,0.658817085
-5.381,0.658815878
-5.3805,0.658814543
-5.38,0.658813039
-5.3795,0.658811357
-5.379,0.65880952
-5.3785,0.658807509
-5.378,0.658805282
-5.3775,0.658802857
-5.377,0.658800312
-5.3765,0.658797657
-5.376,0.658794809
-5.3755,0.658791691
-5.375,0.658788284
-5.3745,0.65878463
-5.374,0.658780826
-5.3735,0.658776953
-5.373,0.658773056
-5.3725,0.658769215
-5.372,0.658765531
-5.3715,0.658762049
-5.371,0.658758759
-5.3705,0.658755625
-5.37,0.658752572
-5.3695,0.658749535
-5.369,0.65874651
-5.3685,0.658743553
-5.368,0.658740717
-5.3675,0.658738008
-5.367,0.658735423
-5.3665,0.65873298
-5.366,0.658730701
-5.3655,0.658728609
-5.365,0.658726733
-5.3645,0.658725136
-5.364,0.658723915
-5.3635,0.658723146
-5.363,0.658722859
-5.3625,0.658723039
-5.362,0.65872365
-5.3615,0.658724681
-5.361,0.658726125
-5.3605,0.658727947
-5.36,0.658730095
-5.3595,0.658732498
-5.359,0.658735054
-5.3585,0.658737647
-5.358,0.658740194
-5.3575,0.658742674
-5.357,0.658745129
-5.3565,0.658747585
-5.356,0.65874999
-5.3555,0.658752256
-5.355,0.658754343
-5.3545,0.658756225
-5.354,0.65875784
-5.3535,0.658759123
-5.353,0.658760044
-5.3525,0.658760608
-5.352,0.658760848
-5.3515,0.658760818
-5.351,0.658760546
-5.3505,0.65876004
-5.35,0.658759288
-5.3495,0.658758273
-5.349,0.658757027
-5.3485,0.658755619
-5.348,0.658754105
-5.3475,0.658752505
-5.347,0.6587508
-5.3465,0.658748964
-5.346,0.658746993
-5.3455,0.658744923
-5.345,0.658742835
-5.3445,0.658740814
-5.344,0.658738928
-5.3435,0.658737227
-5.343,0.658735747
-5.3425,0.65873453
-5.342,0.658733623
-5.3415,0.658733048
-5.341,0.658732765
-5.3405,0.658732698
-5.34,0.658732816
-5.3395,0.658733137
-5.339,0.658733671
-5.3385,0.658734401
-5.338,0.658735343
-5.3375,0.658736531
-5.337,0.658737934
-5.3365,0.658739484
-5.336,0.65874118
-5.3355,0.658743065
-5.335,0.658745149
-5.3345,0.658747413
-5.334,0.658749845
-5.3335,0.658752427
-5.333,0.658755119
-5.3325,0.658757916
-5.332,0.658760829
-5.3315,0.658763852
-5.331,0.658766955
-5.3305,0.658770083
-5.33,0.658773187
-5.3295,0.658776257
-5.329,0.658779298
-5.3285,0.658782282
-5.328,0.658785146
-5.3275,0.658787814
-5.327,0.658790244
-5.3265,0.658792451
-5.326,0.658794445
-5.3255,0.658796201
-5.325,0.658797713
-5.3245,0.658799077
-5.324,0.658800425
-5.3235,0.658801823
-5.323,0.658803279
-5.3225,0.658804812
-5.322,0.658806419
-5.3215,0.658808075
-5.321,0.658809828
-5.3205,0.658811787
-5.32,0.658814013
-5.3195,0.658816489
-5.319,0.658819212
-5.3185,0.658822215
-5.318,0.658825515
-5.3175,0.658829091
-5.317,0.658832909
-5.3165,0.658836978
-5.316,0.658841342
-5.3155,0.65884606
-5.315,0.658851181
-5.3145,0.658856703
-5.314,0.658862571
-5.3135,0.658868762
-5.313,0.658875312
-5.3125,0.658882251
-5.312,0.658889575
-5.3115,0.65889725
-5.311,0.658905192
-5.3105,0.658913306
-5.31,0.658921541
-5.3095,0.658929879
-5.309,0.658938302
-5.3085,0.658946812
-5.308,0.658955419
-5.3075,0.658964074
-5.307,0.658972642
-5.3065,0.658980972
-5.306,0.658988975
-5.3055,0.658996619
-5.305,0.659003865
-5.3045,0.659010641
-5.304,0.659016844
-5.3035,0.6590224
-5.303,0.659027353
-5.3025,0.659031818
-5.302,0.659035936
-5.3015,0.659039872
-5.301,0.659043767
-5.3005,0.659047701
-5.3,0.659051726
-5.2995,0.65905589
-5.299,0.659060236
-5.2985,0.659064799
-5.298,0.659069594
-5.2975,0.659074582
-5.297,0.659079707
-5.2965,0.659084947
-5.296,0.65909031
-5.2955,0.659095821
-5.295,0.659101473
-5.2945,0.659107181
-5.294,0.659112846
-5.2935,0.659118419
-5.293,0.659123881
-5.2925,0.659129238
-5.292,0.659134482
-5.2915,0.659139549
-5.291,0.659144352
-5.2905,0.659148881
-5.29,0.659153203
-5.2895,0.659157382
-5.289,0.659161426
-5.2885,0.659165295
-5.288,0.659168953
-5.2875,0.659172425
-5.287,0.659175792
-5.2865,0.65917913
-5.286,0.659182459
-5.2855,0.659185755
-5.285,0.65918899
-5.2845,0.659192147
-5.284,0.659195248
-5.2835,0.659198374
-5.283,0.659201623
-5.2825,0.659205069
-5.282,0.659208725
-5.2815,0.659212548
-5.281,0.659216484
-5.2805,0.659220533
-5.28,0.659224705
-5.2795,0.659228969
-5.279,0.659233284
-5.2785,0.659237643
-5.278,0.65924206
-5.2775,0.659246533
-5.277,0.659251045
-5.2765,0.659255537
-5.276,0.659259939
-5.2755,0.659264223
-5.275,0.659268385
-5.2745,0.659272412
-5.274,0.659276299
-5.2735,0.659280055
-5.273,0.659283667
-5.2725,0.659287076
-5.272,0.659290198
-5.2715,0.659292969
-5.271,0.659295341
-5.2705,0.659297281
-5.27,0.65929879
-5.2695,0.6592999
-5.269,0.659300642
-5.2685,0.659301024
-5.268,0.659301057
-5.2675,0.659300782
-5.267,0.659300264
-5.2665,0.659299557
-5.266,0.659298679
-5.2655,0.659297668
-5.265,0.659296587
-5.2645,0.659295467
-5.264,0.659294316
-5.2635,0.659293179
-5.263,0.659292117
-5.2625,0.659291149
-5.262,0.659290269
-5.2615,0.659289502
-5.261,0.659288862
-5.2605,0.6592883
-5.26,0.659287744
-5.2595,0.65928711
-5.259,0.659286281
-5.2585,0.659285143
-5.258,0.659283623
-5.2575,0.659281723
-5.257,0.659279525
-5.2565,0.659277105
-5.256,0.659274514
-5.2555,0.659271819
-5.255,0.659269061
-5.2545,0.659266241
-5.254,0.659263359
-5.2535,0.659260445
-5.253,0.659257547
-5.2525,0.659254678
-5.252,0.659251832
-5.2515,0.659249052
-5.251,0.659246397
-5.2505,0.65924389
-5.25,0.659241542
-5.2495,0.659239345
-5.249,0.65923728
-5.2485,0.659235348
-5.248,0.659233572
-5.2475,0.659231999
-5.247,0.659230671
-5.2465,0.659229568
-5.246,0.659228633
-5.2455,0.659227831
-5.245,0.65922717
-5.2445,0.659226675
-5.244,0.659226359
-5.2435,0.659226205
-5.243,0.659226165
-5.2425,0.659226198
-5.242,0.659226275
-5.2415,0.659226387
-5.241,0.659226586
-5.2405,0.659226968
-5.24,0.659227587
-5.2395,0.659228417
-5.239,0.659229403
-5.2385,0.659230533
-5.238,0.659231805
-5.2375,0.659233187
-5.237,0.659234669
-5.2365,0.659236252
-5.236,0.659237906
-5.2355,0.659239623
-5.235,0.659241434
-5.2345,0.659243366
-5.234,0.659245396
-5.2335,0.659247453
-5.233,0.659249482
-5.2325,0.659251442
-5.232,0.659253267
-5.2315,0.659254868
-5.231,0.659256195
-5.2305,0.65925728
-5.23,0.659258183
-5.2295,0.659258937
-5.229,0.659259558
-5.2285,0.659260019
-5.228,0.659260258
-5.2275,0.659260267
-5.227,0.659260129
-5.2265,0.659259889
-5.226,0.659259513
-5.2255,0.659258988
-5.225,0.659258362
-5.2245,0.65925769
-5.224,0.65925698
-5.2235,0.659256186
-5.223,0.659255214
-5.2225,0.659253962
-5.222,0.659252367
-5.2215,0.659250423
-5.221,0.659248144
-5.2205,0.659245535
-5.22,0.659242592
-5.2195,0.659239344
-5.219,0.659235856
-5.2185,0.65923217
-5.218,0.659228286
-5.2175,0.659224196
-5.217,0.659219884
-5.2165,0.659215337
-5.216,0.659210555
-5.2155,0.659205548
-5.215,0.659200355
-5.2145,0.659195016
-5.214,0.659189516
-5.2135,0.659183816
-5.213,0.659177921
-5.2125,0.659171922
-5.212,0.659165953
-5.2115,0.659160107
-5.211,0.65915443
-5.2105,0.659148954
-5.21,0.659143718
-5.2095,0.659138765
-5.209,0.659134135
-5.2085,0.659129883
-5.208,0.659126067
-5.2075,0.65912267
-5.207,0.659119579
-5.2065,0.659116699
-5.206,0.659114022
-5.2055,0.65911153
-5.205,0.659109165
-5.2045,0.659106868
-5.204,0.659104553
-5.2035,0.659102182
-5.203,0.659099819
-5.2025,0.659097531
-5.202,0.659095329
-5.2015,0.659093197
-5.201,0.659091107
-5.2005,0.659089077
-5.2,0.659087195
-5.1995,0.659085585
-5.199,0.659084317
-5.1985,0.659083357
-5.198,0.659082585
-5.1975,0.659081863
-5.197,0.659081076
-5.1965,0.659080156
-5.196,0.659079091
-5.1955,0.659077911
-5.195,0.659076701
-5.1945,0.659075577
-5.194,0.659074596
-5.1935,0.659073733
-5.193,0.659072953
-5.1925,0.659072265
-5.192,0.659071675
-5.1915,0.659071151
-5.191,0.659070681
-5.1905,0.659070334
-5.19,0.659070179
-5.1895,0.659070213
-5.189,0.659070382
-5.1885,0.659070618
-5.188,0.659070819
-5.1875,0.659070856
-5.187,0.659070628
-5.1865,0.659070075
-5.186,0.659069136
-5.1855,0.659067793
-5.185,0.659066111
-5.1845,0.659064168
-5.184,0.659062011
-5.1835,0.65905963
-5.183,0.659056994
-5.1825,0.65905407
-5.182,0.659050826
-5.1815,0.659047219
-5.181,0.659043217
-5.1805,0.659038808
-5.18,0.659034033
-5.1795,0.659028953
-5.179,0.659023613
-5.1785,0.659018076
-5.178,0.6590124
-5.1775,0.65900662
-5.177,0.659000808
-5.1765,0.658995098
-5.176,0.658989631
-5.1755,0.658984486
-5.175,0.658979688
-5.1745,0.658975245
-5.174,0.658971148
-5.1735,0.658967365
-5.173,0.658963888
-5.1725,0.658960717
-5.172,0.658957822
-5.1715,0.658955185
-5.171,0.658952838
-5.1705,0.658950816
-5.17,0.658949153
-5.1695,0.658947877
-5.169,0.658946963
-5.1685,0.65894634
-5.168,0.658945961
-5.1675,0.658945839
-5.167,0.658946044
-5.1665,0.658946698
-5.166,0.658947907
-5.1655,0.65894968
-5.165,0.658951954
-5.1645,0.65895467
-5.164,0.658957772
-5.1635,0.658961176
-5.163,0.658964798
-5.1625,0.658968605
-5.162,0.658972608
-5.1615,0.658976774
-5.161,0.658981006
-5.1605,0.658985175
-5.16,0.658989174
-5.1595,0.658992954
-5.159,0.658996511
-5.1585,0.658999849
-5.158,0.659002974
