#Digilent WaveForms Oscilloscope Acquisition
#Device Name: EExplorer
#Serial Number: SN:210151262793
#Date Time: 2020-04-24 19:42:42.168
#Sample rate: 2000Hz
#Samples: 60000
#Trigger: Source: EKG Board Output Type: Edge Condition: Rising Level: 500 mV Hyst.: Auto HoldOff: 0 s
#EKG Board Output: Range: 20 mV/div Offset: -688 mV Attenuation: 1 X
#Wavegen Channel 1: Disabled
#Mode: Simple
#Type: Sine
#Frequency: 5 Hz
#Period: 200 ms
#Amplitude: 10 mV
#Offset: 130 mV
#Symmetry: 50 %
#Phase: 0 °
#Wavegen Channel 2: Disabled
#Mode: Simple
#Type: Sine
#Frequency: 5 Hz
#Period: 200 ms
#Amplitude: 10 mV
#Offset: 15 mV
#Symmetry: 50 %
#Phase: 180 °
#Power Supplies: ON
#Fixed Supply: OFF
#Voltage: 3.3 V
#Positive Supply: ON
#Voltage: 4 V Readback: 3.996 V
#Current: 500 mA Readback: 19 mA
#Negative Supply: OFF
#Voltage: -2 V
#Current: -500 mA
#Reference 1: OFF
#Voltage: 0 V
#Reference 2: OFF
#Voltage: 0 V

#Gathering EKG Data
#2020/04/24
#EKG-1.0
#Filename indicates configuration
#30 second recording, 2kHz sample rate, 60k samples
#Time (s),EKG Board Output (V)
10.779,0.6924754956554849
10.7795,0.6932604483296548
10.78,0.6924754956554849
10.7805,0.6924754956554849
10.781,0.6940454010038246
10.7815,0.6924754956554849
10.782,0.6940454010038246
10.7825,0.6924754956554849
10.783,0.6932604483296548
10.7835,0.691690542981315
10.784,0.6932604483296548
10.7845,0.6924754956554849
10.785,0.6932604483296548
10.7855,0.691690542981315
10.786,0.691690542981315
10.7865,0.6924754956554849
10.787,0.6909055903071452
10.7875,0.6909055903071452
10.788,0.6901206376329753
10.7885,0.6901206376329753
10.789,0.6901206376329753
10.7895,0.6893356849588054
10.79,0.6893356849588054
10.7905,0.6901206376329753
10.791,0.6893356849588054
10.7915,0.6909055903071452
10.792,0.6901206376329753
10.7925,0.6901206376329753
10.793,0.6909055903071452
10.7935,0.691690542981315
10.794,0.691690542981315
10.7945,0.691690542981315
10.795,0.6909055903071452
10.7955,0.6924754956554849
10.796,0.6924754956554849
10.7965,0.6932604483296548
10.797,0.6932604483296548
10.7975,0.6940454010038246
10.798,0.6940454010038246
10.7985,0.6948303536779945
10.799,0.6948303536779945
10.7995,0.6940454010038246
10.8,0.6932604483296548
10.8005,0.6948303536779945
10.801,0.6940454010038246
10.8015,0.6940454010038246
10.802,0.6932604483296548
10.8025,0.6924754956554849
10.803,0.6924754956554849
10.8035,0.6909055903071452
10.804,0.6909055903071452
10.8045,0.6909055903071452
10.805,0.6909055903071452
10.8055,0.691690542981315
10.806,0.691690542981315
10.8065,0.6924754956554849
10.807,0.6909055903071452
10.8075,0.691690542981315
10.808,0.691690542981315
10.8085,0.691690542981315
10.809,0.6909055903071452
10.8095,0.6909055903071452
10.81,0.691690542981315
10.8105,0.691690542981315
10.811,0.691690542981315
10.8115,0.6924754956554849
10.812,0.6932604483296548
10.8125,0.6932604483296548
10.813,0.6940454010038246
10.8135,0.6940454010038246
10.814,0.6948303536779945
10.8145,0.6956153063521644
10.815,0.6948303536779945
10.8155,0.6948303536779945
10.816,0.6956153063521644
