#Digilent WaveForms Oscilloscope Acquisition
#Device Name: EExplorer
#Serial Number: SN:210151262793
#Date Time: 2020-04-24 20:47:41.125
#Sample rate: 2000Hz
#Samples: 60000
#Trigger: Source: EKG Board Output Type: Edge Condition: Rising Level: 500 mV Hyst.: Auto HoldOff: 0 s
#EKG Board Output: Range: 100 mV/div Offset: -688 mV Attenuation: 1 X
#Wavegen Channel 1: Disabled
#Mode: Simple
#Type: Sine
#Frequency: 5 Hz
#Period: 200 ms
#Amplitude: 10 mV
#Offset: 130 mV
#Symmetry: 50 %
#Phase: 0 °
#Wavegen Channel 2: Disabled
#Mode: Simple
#Type: Sine
#Frequency: 5 Hz
#Period: 200 ms
#Amplitude: 10 mV
#Offset: 15 mV
#Symmetry: 50 %
#Phase: 180 °
#Power Supplies: ON
#Fixed Supply: OFF
#Voltage: 3.3 V
#Positive Supply: ON
#Voltage: 4 V Readback: 3.998 V
#Current: 500 mA Readback: 16 mA
#Negative Supply: OFF
#Voltage: -2 V
#Current: -500 mA
#Reference 1: OFF
#Voltage: 0 V
#Reference 2: OFF
#Voltage: 0 V

#Gathering EKG Data
#2020/04/24
#EKG-1.0
#Filename indicates configuration
#30 second recording, 2kHz sample rate, 60k samples
#Time (s),EKG Board Output (V)
-15,0.7088722617631007
-14.9995,0.7088722617631007
-14.999,0.7078954329228859
-14.9985,0.7088722617631007
-14.998,0.7088722617631007
-14.9975,0.7088722617631007
-14.997,0.7088722617631007
-14.9965,0.6375637564274227
-14.996,0.5486723319678788
-14.9955,0.5721162241330332
-14.995,0.5916528009373285
-14.9945,0.6199808373035568
-14.994,0.711802748283745
-14.9935,0.7108259194435302
-14.993,0.7127795771239598
-14.9925,0.711802748283745
-14.992,0.7108259194435302
-14.9915,0.711802748283745
-14.991,0.7108259194435302
-14.9905,0.7108259194435302
-14.99,0.711802748283745
-14.9895,0.7108259194435302
-14.989,0.7108259194435302
-14.9885,0.7108259194435302
-14.988,0.7108259194435302
-14.9875,0.7313393250880404
-14.987,0.7323161539282552
-14.9865,0.7147332348043893
-14.986,0.6971503156805235
-14.9855,0.6717527658349396
-14.985,0.6971503156805235
-14.9845,0.7108259194435302
-14.984,0.7088722617631007
-14.9835,0.7098490906033155
-14.983,0.7088722617631007
-14.9825,0.7098490906033155
-14.982,0.7088722617631007
-14.9815,0.7098490906033155
-14.981,0.7088722617631007
-14.9805,0.7088722617631007
-14.98,0.7039881175620269
-14.9795,0.5213211244418652
-14.979,0.547695503127664
-14.9785,0.5682089087721741
-14.978,0.5877454855764694
-14.9775,0.6610076485925771
-14.977,0.7127795771239598
-14.9765,0.7137564059641746
-14.976,0.711802748283745
-14.9755,0.7127795771239598
-14.975,0.7127795771239598
-14.9745,0.7127795771239598
-14.974,0.7127795771239598
-14.9735,0.7127795771239598
-14.973,0.711802748283745
-14.9725,0.711802748283745
-14.972,0.711802748283745
-14.9715,0.7108259194435302
-14.971,0.7147332348043893
-14.9705,0.7108259194435302
-14.97,0.6942198291598792
-14.9695,0.6795673965566577
-14.969,0.6580771620719328
-14.9685,0.6688222793142953
-14.968,0.7108259194435302
-14.9675,0.7108259194435302
-14.967,0.711802748283745
-14.9665,0.7108259194435302
-14.966,0.7108259194435302
-14.9655,0.7108259194435302
-14.965,0.7108259194435302
-14.9645,0.7108259194435302
-14.964,0.7108259194435302
-14.9635,0.7108259194435302
-14.963,0.5691857376123889
-14.9625,0.534996728204872
-14.962,0.5574637915298116
-14.9615,0.5770003683341071
-14.961,0.6531930178708589
-14.9605,0.7137564059641746
-14.96,0.7147332348043893
-14.9595,0.7147332348043893
-14.959,0.7147332348043893
-14.9585,0.7147332348043893
-14.958,0.7137564059641746
-14.9575,0.7137564059641746
-14.957,0.7137564059641746
-14.9565,0.7137564059641746
-14.956,0.7127795771239598
-14.9555,0.7137564059641746
-14.955,0.7127795771239598
-14.9545,0.7127795771239598
-14.954,0.7342698116086848
-14.9535,0.7196173790054632
-14.953,0.7059417752424564
-14.9525,0.6873820272783758
-14.952,0.6600308197523623
-14.9515,0.7020344598815974
-14.951,0.711802748283745
-14.9505,0.711802748283745
-14.95,0.711802748283745
-14.9495,0.711802748283745
-14.949,0.711802748283745
-14.9485,0.711802748283745
-14.948,0.711802748283745
-14.9475,0.7108259194435302
-14.947,0.7108259194435302
-14.9465,0.6414710717882817
-14.946,0.5447650166070197
-14.9455,0.5672320799319593
-14.945,0.5877454855764694
-14.9445,0.6209576661437716
-14.944,0.7157100636446041
-14.9435,0.7147332348043893
-14.943,0.7137564059641746
-14.9425,0.7147332348043893
-14.942,0.7137564059641746
-14.9415,0.7137564059641746
-14.941,0.7147332348043893
-14.9405,0.7137564059641746
-14.94,0.7137564059641746
-14.9395,0.7137564059641746
-14.939,0.7137564059641746
-14.9385,0.7127795771239598
-14.938,0.7127795771239598
-14.9375,0.7342698116086848
-14.937,0.7362234692891143
-14.9365,0.7215710366858927
-14.936,0.7049649464022416
-14.9355,0.6805442253968724
-14.935,0.6854283695979463
-14.9345,0.711802748283745
-14.934,0.711802748283745
-14.9335,0.7127795771239598
-14.933,0.7127795771239598
-14.9325,0.711802748283745
-14.932,0.711802748283745
-14.9315,0.711802748283745
-14.931,0.711802748283745
-14.9305,0.7108259194435302
-14.93,0.7049649464022416
-14.9295,0.5418345300863754
-14.929,0.5682089087721741
-14.9285,0.5887223144166842
-14.928,0.6072820623807649
-14.9275,0.6942198291598792
-14.927,0.7137564059641746
-14.9265,0.7147332348043893
-14.926,0.7147332348043893
-14.9255,0.7137564059641746
