#Digilent WaveForms Oscilloscope Acquisition
#Device Name: EExplorer
#Serial Number: SN:210151262793
#Date Time: 2020-04-24 20:20:55.509
#Sample rate: 2000Hz
#Samples: 60000
#Trigger: Source: EKG Board Output Type: Edge Condition: Rising Level: 500 mV Hyst.: Auto HoldOff: 0 s
#EKG Board Output: Range: 50 mV/div Offset: -688 mV Attenuation: 1 X
#Wavegen Channel 1: Disabled
#Mode: Simple
#Type: Sine
#Frequency: 5 Hz
#Period: 200 ms
#Amplitude: 10 mV
#Offset: 130 mV
#Symmetry: 50 %
#Phase: 0 °
#Wavegen Channel 2: Disabled
#Mode: Simple
#Type: Sine
#Frequency: 5 Hz
#Period: 200 ms
#Amplitude: 10 mV
#Offset: 15 mV
#Symmetry: 50 %
#Phase: 180 °
#Power Supplies: ON
#Fixed Supply: OFF
#Voltage: 3.3 V
#Positive Supply: ON
#Voltage: 4 V Readback: 3.998 V
#Current: 500 mA Readback: 14 mA
#Negative Supply: OFF
#Voltage: -2 V
#Current: -500 mA
#Reference 1: OFF
#Voltage: 0 V
#Reference 2: OFF
#Voltage: 0 V

#Gathering EKG Data
#2020/04/24
#EKG-1.0
#Filename indicates configuration
#30 second recording, 2kHz sample rate, 60k samples
#Time (s),EKG Board Output (V)
-15,0.7215187445997706
-14.9995,0.7215187445997706
-14.999,0.7207337919256007
-14.9985,0.7003250223971837
-14.998,0.6712817734528981
-14.9975,0.6736366314754078
-14.997,0.6697118681045583
-14.9965,0.6650021520595391
-14.996,0.6610773886886896
-14.9955,0.7136692178580717
-14.995,0.7223036972739405
-14.9945,0.7215187445997706
-14.994,0.7207337919256007
-14.9935,0.7215187445997706
-14.993,0.7207337919256007
-14.9925,0.7207337919256007
-14.992,0.7207337919256007
-14.9915,0.7199488392514308
-14.991,0.7207337919256007
-14.9905,0.7199488392514308
-14.99,0.7207337919256007
-14.9895,0.7199488392514308
-14.989,0.6328190924185738
-14.9885,0.6257545183510449
-14.988,0.6296792817218942
-14.9875,0.6328190924185738
-14.987,0.6351739504410835
-14.9865,0.6328190924185738
-14.986,0.6634322467111993
-14.9855,0.7223036972739405
-14.985,0.7168090285547513
-14.9845,0.7223036972739405
-14.984,0.7207337919256007
-14.9835,0.7215187445997706
-14.983,0.7199488392514308
-14.9825,0.7215187445997706
-14.982,0.7199488392514308
-14.9815,0.6689269154303884
-14.981,0.6736366314754078
-14.9805,0.6704968207787282
-14.98,0.6673570100820486
-14.9795,0.6626472940370294
-14.979,0.6932604483296548
-14.9785,0.7207337919256007
-14.978,0.7223036972739405
-14.9775,0.7207337919256007
