#Digilent WaveForms Oscilloscope Acquisition
#Device Name: EExplorer
#Serial Number: SN:210151262793
#Date Time: 2020-04-24 19:35:02.639
#Sample rate: 2000Hz
#Samples: 60000
#Trigger: Source: EKG Board Output Type: Edge Condition: Rising Level: 1 V Hyst.: Auto HoldOff: 0 s
#EKG Board Output: Range: 20 mV/div Offset: -688 mV Attenuation: 1 X
#Wavegen Channel 1: Disabled
#Mode: Simple
#Type: Sine
#Frequency: 5 Hz
#Period: 200 ms
#Amplitude: 10 mV
#Offset: 130 mV
#Symmetry: 50 %
#Phase: 0 °
#Wavegen Channel 2: Disabled
#Mode: Simple
#Type: Sine
#Frequency: 5 Hz
#Period: 200 ms
#Amplitude: 10 mV
#Offset: 15 mV
#Symmetry: 50 %
#Phase: 180 °
#Power Supplies: ON
#Fixed Supply: OFF
#Voltage: 3.3 V
#Positive Supply: ON
#Voltage: 4 V Readback: 3.998 V
#Current: 500 mA Readback: 17 mA
#Negative Supply: OFF
#Voltage: -2 V
#Current: -500 mA
#Reference 1: OFF
#Voltage: 0 V
#Reference 2: OFF
#Voltage: 0 V

#Gathering EKG Data
#2020/04/24
#EKG-1.0
#Filename indicates configuration
#30 second recording, 2kHz sample rate, 60k samples
#Time (s),EKG Board Output (V)
-0.3135,0.6932604483296548
-0.313,0.6932604483296548
-0.3125,0.6924754956554849
-0.312,0.691690542981315
-0.3115,0.6909055903071452
-0.311,0.6909055903071452
-0.3105,0.6901206376329753
-0.31,0.6901206376329753
-0.3095,0.6901206376329753
-0.309,0.6901206376329753
-0.3085,0.6901206376329753
-0.308,0.6893356849588054
-0.3075,0.6901206376329753
-0.307,0.6901206376329753
-0.3065,0.6909055903071452
-0.306,0.6901206376329753
-0.3055,0.6909055903071452
-0.305,0.6909055903071452
-0.3045,0.691690542981315
-0.304,0.6909055903071452
-0.3035,0.6932604483296548
-0.303,0.6924754956554849
-0.3025,0.6924754956554849
-0.302,0.6932604483296548
-0.3015,0.6940454010038246
-0.301,0.6940454010038246
-0.3005,0.6940454010038246
-0.3,0.6940454010038246
-0.2995,0.6932604483296548
-0.299,0.6940454010038246
-0.2985,0.6940454010038246
-0.298,0.6940454010038246
-0.2975,0.6932604483296548
-0.297,0.6924754956554849
-0.2965,0.691690542981315
-0.296,0.691690542981315
-0.2955,0.6901206376329753
-0.295,0.6901206376329753
-0.2945,0.6901206376329753
-0.294,0.6885507322846355
-0.2935,0.6893356849588054
-0.293,0.6893356849588054
-0.2925,0.6893356849588054
-0.292,0.6877657796104656
-0.2915,0.6893356849588054
-0.291,0.6885507322846355
-0.2905,0.6893356849588054
-0.29,0.6893356849588054
-0.2895,0.6893356849588054
-0.289,0.6901206376329753
-0.2885,0.6901206376329753
-0.288,0.6909055903071452
-0.2875,0.691690542981315
-0.287,0.691690542981315
-0.2865,0.691690542981315
-0.286,0.691690542981315
-0.2855,0.6932604483296548
-0.285,0.6940454010038246
-0.2845,0.6948303536779945
-0.284,0.6940454010038246
-0.2835,0.6940454010038246
-0.283,0.6956153063521644
-0.2825,0.6940454010038246
-0.282,0.6940454010038246
-0.2815,0.6940454010038246
-0.281,0.6932604483296548
-0.2805,0.6924754956554849
-0.28,0.691690542981315
-0.2795,0.6909055903071452
-0.279,0.6901206376329753
-0.2785,0.6893356849588054
-0.278,0.6893356849588054
-0.2775,0.6893356849588054
-0.277,0.6893356849588054
-0.2765,0.6893356849588054
-0.276,0.6893356849588054
-0.2755,0.6885507322846355
-0.275,0.6885507322846355
-0.2745,0.6893356849588054
-0.274,0.6893356849588054
-0.2735,0.6893356849588054
-0.273,0.6893356849588054
-0.2725,0.6893356849588054
-0.272,0.6909055903071452
-0.2715,0.6909055903071452
-0.271,0.691690542981315
-0.2705,0.691690542981315
-0.27,0.691690542981315
-0.2695,0.6924754956554849
-0.269,0.6932604483296548
-0.2685,0.6924754956554849
-0.268,0.6940454010038246
-0.2675,0.6940454010038246
-0.267,0.6940454010038246
-0.2665,0.6940454010038246
-0.266,0.6948303536779945
-0.2655,0.6940454010038246
-0.265,0.6940454010038246
-0.2645,0.6932604483296548
-0.264,0.6924754956554849
-0.2635,0.6924754956554849
-0.263,0.6909055903071452
-0.2625,0.6901206376329753
-0.262,0.6901206376329753
-0.2615,0.6901206376329753
-0.261,0.6893356849588054
-0.2605,0.6893356849588054
-0.26,0.6893356849588054
-0.2595,0.6893356849588054
-0.259,0.6885507322846355
-0.2585,0.6893356849588054
-0.258,0.6893356849588054
-0.2575,0.6893356849588054
-0.257,0.6893356849588054
-0.2565,0.6901206376329753
-0.256,0.6901206376329753
-0.2555,0.6901206376329753
-0.255,0.6901206376329753
-0.2545,0.6909055903071452
-0.254,0.6924754956554849
-0.2535,0.691690542981315
-0.253,0.6924754956554849
-0.2525,0.6924754956554849
-0.252,0.6932604483296548
-0.2515,0.6940454010038246
-0.251,0.6940454010038246
-0.2505,0.6948303536779945
-0.25,0.6956153063521644
-0.2495,0.6940454010038246
-0.249,0.6948303536779945
-0.2485,0.6932604483296548
-0.248,0.6940454010038246
-0.2475,0.6940454010038246
-0.247,0.6924754956554849
-0.2465,0.691690542981315
-0.246,0.6909055903071452
-0.2455,0.6901206376329753
-0.245,0.6909055903071452
-0.2445,0.6901206376329753
-0.244,0.6893356849588054
-0.2435,0.6885507322846355
-0.243,0.6893356849588054
-0.2425,0.6893356849588054
-0.242,0.6893356849588054
-0.2415,0.6893356849588054
-0.241,0.6885507322846355
-0.2405,0.6893356849588054
-0.24,0.6893356849588054
-0.2395,0.6901206376329753
-0.239,0.6893356849588054
-0.2385,0.6901206376329753
-0.238,0.6909055903071452
-0.2375,0.6909055903071452
-0.237,0.691690542981315
-0.2365,0.6924754956554849
-0.236,0.6924754956554849
-0.2355,0.6924754956554849
-0.235,0.6924754956554849
-0.2345,0.6940454010038246
-0.234,0.6940454010038246
-0.2335,0.6948303536779945
-0.233,0.6940454010038246
-0.2325,0.6948303536779945
-0.232,0.6940454010038246
-0.2315,0.6940454010038246
-0.231,0.6932604483296548
-0.2305,0.6932604483296548
-0.23,0.6924754956554849
-0.2295,0.6909055903071452
-0.229,0.691690542981315
-0.2285,0.6901206376329753
-0.228,0.6901206376329753
-0.2275,0.6893356849588054
-0.227,0.6901206376329753
-0.2265,0.6893356849588054
-0.226,0.6893356849588054
-0.2255,0.6893356849588054
-0.225,0.6901206376329753
-0.2245,0.6901206376329753
-0.224,0.6901206376329753
-0.2235,0.6909055903071452
-0.223,0.6893356849588054
-0.2225,0.6909055903071452
-0.222,0.6901206376329753
-0.2215,0.691690542981315
-0.221,0.691690542981315
-0.2205,0.6924754956554849
-0.22,0.6932604483296548
-0.2195,0.6932604483296548
-0.219,0.6932604483296548
-0.2185,0.6940454010038246
