#Digilent WaveForms Oscilloscope Acquisition
#Device Name: EExplorer
#Serial Number: SN:210151262793
#Date Time: 2020-04-24 20:35:08.590
#Sample rate: 2000Hz
#Samples: 60000
#Trigger: Source: EKG Board Output Type: Edge Condition: Rising Level: 500 mV Hyst.: Auto HoldOff: 0 s
#EKG Board Output: Range: 50 mV/div Offset: -688 mV Attenuation: 1 X
#Wavegen Channel 1: Disabled
#Mode: Simple
#Type: Sine
#Frequency: 5 Hz
#Period: 200 ms
#Amplitude: 10 mV
#Offset: 130 mV
#Symmetry: 50 %
#Phase: 0 °
#Wavegen Channel 2: Disabled
#Mode: Simple
#Type: Sine
#Frequency: 5 Hz
#Period: 200 ms
#Amplitude: 10 mV
#Offset: 15 mV
#Symmetry: 50 %
#Phase: 180 °
#Power Supplies: ON
#Fixed Supply: OFF
#Voltage: 3.3 V
#Positive Supply: ON
#Voltage: 4 V Readback: 3.998 V
#Current: 500 mA Readback: 21 mA
#Negative Supply: OFF
#Voltage: -2 V
#Current: -500 mA
#Reference 1: OFF
#Voltage: 0 V
#Reference 2: OFF
#Voltage: 0 V

#Gathering EKG Data
#2020/04/24
#EKG-1.0
#Filename indicates configuration
#30 second recording, 2kHz sample rate, 60k samples
#Time (s),EKG Board Output (V)
8.548999999999999,0.6979701643746741
8.5495,0.698755117048844
8.550000000000001,0.6995400697230139
8.5505,0.698755117048844
8.551,0.698755117048844
8.551500000000001,0.6995400697230139
8.552,0.6995400697230139
8.5525,0.6979701643746741
8.553000000000001,0.577872405226682
8.5535,0.5857219319683808
8.554,0.6186899442835159
8.554500000000001,0.6461632878794619
8.555,0.6861958742621258
8.5555,0.7003250223971837
8.555999999999999,0.7018949277455235
8.5565,0.7003250223971837
8.557,0.7011099750713536
8.557499999999999,0.7003250223971837
8.558,0.7011099750713536
8.5585,0.7003250223971837
8.558999999999999,0.7003250223971837
8.5595,0.7011099750713536
8.56,0.7003250223971837
8.560499999999999,0.7003250223971837
8.561,0.7003250223971837
8.561500000000001,0.7011099750713536
8.561999999999999,0.7803901951625117
8.5625,0.7560566622632454
8.563000000000001,0.7356478927348284
8.563499999999999,0.7105294071613922
8.564,0.6759914894979173
8.564500000000001,0.6979701643746741
8.565,0.698755117048844
8.5655,0.698755117048844
8.566000000000001,0.698755117048844
8.5665,0.6979701643746741
8.567,0.698755117048844
8.567500000000001,0.698755117048844
8.568,0.6995400697230139
8.5685,0.6979701643746741
8.569000000000001,0.698755117048844
8.5695,0.6241846130027051
8.57,0.5747325945300025
8.570499999999999,0.6084855595193075
8.571,0.6390987138119328
8.5715,0.6704968207787282
8.571999999999999,0.7026798804196934
8.5725,0.7003250223971837
8.573,0.7011099750713536
8.573499999999999,0.7018949277455235
8.574,0.7003250223971837
8.5745,0.7011099750713536
8.574999999999999,0.7003250223971837
8.5755,0.7011099750713536
8.576000000000001,0.7003250223971837
8.576499999999999,0.7011099750713536
8.577,0.7011099750713536
8.577500000000001,0.7003250223971837
8.577999999999999,0.7011099750713536
8.5785,0.7576265676115852
8.579000000000001,0.765476094353284
8.579499999999999,0.7427124668023574
8.58,0.7215187445997706
8.580500000000001,0.6885507322846355
8.581,0.6869808269362957
8.5815,0.698755117048844
8.582000000000001,0.698755117048844
8.5825,0.698755117048844
8.583,0.698755117048844
8.583500000000001,0.698755117048844
8.584,0.698755117048844
8.5845,0.698755117048844
8.585000000000001,0.6979701643746741
8.5855,0.6979701643746741
8.586,0.6775613948462571
8.586499999999999,0.5613883990691145
8.587,0.5990661274292689
8.5875,0.6288943290477244
8.587999999999999,0.65793757799201
8.5885,0.6971852117005042
8.589,0.7011099750713536
8.589499999999999,0.7011099750713536
8.59,0.7003250223971837
8.5905,0.7011099750713536
8.590999999999999,0.7003250223971837
8.5915,0.7011099750713536
8.592000000000001,0.6995400697230139
8.592499999999999,0.7011099750713536
8.593,0.7011099750713536
8.593500000000001,0.7003250223971837
8.593999999999999,0.7011099750713536
8.5945,0.7003250223971837
8.595000000000001,0.7301532240156393
8.595499999999999,0.7733256210949828
8.596,0.7497770408698864
8.596500000000001,0.7301532240156393
8.597,0.7011099750713536
8.5975,0.6799162528687668
8.598000000000001,0.6979701643746741
8.5985,0.6995400697230139
8.599,0.6979701643746741
8.599500000000001,0.698755117048844
8.6,0.698755117048844
8.6005,0.698755117048844
8.601000000000001,0.698755117048844
8.6015,0.698755117048844
8.602,0.698755117048844
8.602499999999999,0.6979701643746741
8.603,0.5825821212717013
8.6035,0.5872918373167206
8.603999999999999,0.6186899442835159
8.6045,0.6477331932278015
8.605,0.6854109215879559
8.605499999999999,0.7011099750713536
8.606,0.7011099750713536
8.6065,0.7018949277455235
8.606999999999999,0.7003250223971837
8.6075,0.7018949277455235
8.608000000000001,0.7003250223971837
8.608499999999999,0.7011099750713536
8.609,0.7003250223971837
8.609500000000001,0.7003250223971837
8.609999999999999,0.7003250223971837
8.6105,0.7011099750713536
8.611000000000001,0.7003250223971837
8.611499999999999,0.7003250223971837
8.612,0.7819601005108515
8.612500000000001,0.7584115202857551
8.613,0.7380027507573381
8.6135,0.712099312509732
8.614000000000001,0.678346347520427
8.6145,0.6964002590263343
8.615,0.6979701643746741
8.615500000000001,0.6995400697230139
8.616,0.6979701643746741
8.6165,0.698755117048844
8.617000000000001,0.698755117048844
8.6175,0.698755117048844
8.618,0.6979701643746741
8.618499999999999,0.698755117048844
8.619,0.6979701643746741
8.6195,0.6288943290477244
8.619999999999999,0.5755175472041724
8.6205,0.6077006068451376
8.621,0.6375288084635932
8.621499999999999,0.6704968207787282
8.622,0.7011099750713536
8.6225,0.7018949277455235
8.622999999999999,0.7003250223971837
8.6235,0.7003250223971837
8.624000000000001,0.7011099750713536
8.624499999999999,0.6995400697230139
8.625,0.7003250223971837
8.625500000000001,0.7003250223971837
8.625999999999999,0.7003250223971837
8.6265,0.7003250223971837
8.627000000000001,0.7003250223971837
8.6275,0.7011099750713536
8.628,0.7003250223971837
8.628500000000001,0.7568416149374153
8.629,0.765476094353284
8.6295,0.7434974194765273
8.630000000000001,0.7223036972739405
8.6305,0.6901206376329753
8.631,0.6854109215879559
8.631500000000001,0.6979701643746741
8.632,0.6995400697230139
8.6325,0.698755117048844
8.632999999999999,0.698755117048844
8.6335,0.6995400697230139
8.634,0.698755117048844
8.634499999999999,0.698755117048844
8.635,0.6979701643746741
8.6355,0.698755117048844
8.635999999999999,0.6791313001945969
8.6365,0.5606034463949446
8.637,0.5990661274292689
8.637499999999999,0.6273244236993847
8.638,0.6563676726436702
8.638500000000001,0.6964002590263343
8.638999999999999,0.7011099750713536
8.6395,0.7003250223971837
8.640000000000001,0.7003250223971837
8.640499999999999,0.7011099750713536
8.641,0.7011099750713536
8.641500000000001,0.6995400697230139
8.641999999999999,0.7011099750713536
8.6425,0.7003250223971837
8.643000000000001,0.7003250223971837
8.6435,0.7003250223971837
8.644,0.7003250223971837
8.644500000000001,0.7003250223971837
8.645,0.7270134133189597
8.6455,0.7756804791174925
8.646000000000001,0.7513469462182261
8.6465,0.7301532240156393
8.647,0.7026798804196934
8.647500000000001,0.6791313001945969
8.648,0.698755117048844
8.6485,0.6979701643746741
8.648999999999999,0.6995400697230139
8.6495,0.698755117048844
8.65,0.698755117048844
8.650499999999999,0.698755117048844
8.651,0.698755117048844
8.6515,0.6979701643746741
8.651999999999999,0.6979701643746741
8.6525,0.6979701643746741
8.653,0.5857219319683808
8.653499999999999,0.5865068846425507
8.654,0.6179049916093461
8.654500000000001,0.6461632878794619
8.654999999999999,0.6838410162396162
8.6555,0.7003250223971837
8.656000000000001,0.7011099750713536
8.656499999999999,0.7003250223971837
8.657,0.7003250223971837
8.657500000000001,0.7011099750713536
8.657999999999999,0.7003250223971837
8.6585,0.7003250223971837
8.659000000000001,0.7003250223971837
8.6595,0.7003250223971837
8.66,0.7011099750713536
8.660500000000001,0.6995400697230139
8.661,0.7003250223971837
8.6615,0.6995400697230139
8.662000000000001,0.778820289814172
8.6625,0.759196472959925
8.663,0.738787703431508
8.663500000000001,0.7128842651839018
8.664,0.678346347520427
8.6645,0.6956153063521644
8.664999999999999,0.698755117048844
8.6655,0.6979701643746741
8.666,0.698755117048844
8.666499999999999,0.698755117048844
8.667,0.6971852117005042
8.6675,0.6979701643746741
8.667999999999999,0.6979701643746741
8.6685,0.6979701643746741
8.669,0.698755117048844
8.669499999999999,0.6336040450927437
8.67,0.5747325945300025
8.670500000000001,0.6069156541709677
8.670999999999999,0.6359589031152534
8.6715,0.6697118681045583
8.672000000000001,0.6995400697230139
8.672499999999999,0.7011099750713536
8.673,0.7011099750713536
8.673500000000001,0.7003250223971837
8.673999999999999,0.7011099750713536
8.6745,0.7003250223971837
8.675000000000001,0.7003250223971837
8.6755,0.7003250223971837
8.676,0.7011099750713536
8.676500000000001,0.7003250223971837
8.677,0.7003250223971837
8.6775,0.7003250223971837
8.678000000000001,0.7003250223971837
8.6785,0.7537018042407357
8.679,0.7678309523757937
8.679500000000001,0.7466372301732068
8.68,0.7238736026222802
8.6805,0.691690542981315
